date,close,signal,position,cash,shares,portfolio_value,daily_return,cumulative_return
2025-01-22,606.4400024414062,0,1,0.0,18.0644848161217,10955.02621599159,0.005621448830210873,0.09550262159915901
2025-01-23,609.75,0,1,0.0,18.0644848161217,11014.819616630206,0.005458079192118603,0.1014819616630207
2025-01-24,607.969970703125,0,1,0.0,18.0644848161217,10982.664304424556,-0.0029192772396473554,0.09826643044245564
2025-01-27,599.3699951171875,1,0,10827.31017603337,0.0,10827.31017603337,-0.01414539533258774,0.08273101760333712
2025-01-28,604.52001953125,1,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-01-29,601.8099975585938,1,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-01-30,605.0399780273438,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-01-31,601.8200073242188,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-03,597.77001953125,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-04,601.780029296875,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-05,604.219970703125,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-06,606.3200073242188,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-07,600.77001953125,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-10,604.8499755859375,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-11,605.3099975585938,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-12,603.3599853515625,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-13,609.72998046875,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-14,609.7000122070312,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-18,611.489990234375,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-19,612.9299926757812,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-20,610.3800048828125,1,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-21,599.9400024414062,1,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-24,597.2100219726562,1,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-25,594.239990234375,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-26,594.5399780273438,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-27,585.0499877929688,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-02-28,594.1799926757812,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-03-03,583.77001953125,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-03-04,576.8599853515625,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-03-05,583.0599975585938,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-03-06,572.7100219726562,0,0,10827.31017603337,0.0,10827.31017603337,0.0,0.08273101760333712
2025-03-07,575.9199829101562,-1,1,0.0,18.800025172459478,10827.31017603337,0.0,0.08273101760333712
2025-03-10,560.5800170898438,-1,1,0.0,18.800025172459478,10538.918432466826,-0.0266355852818283,0.053891843246682614
2025-03-11,555.9199829101562,-1,1,0.0,18.800025172459478,10451.30967258418,-0.008312879584754351,0.04513096725841814
2025-03-12,558.8699951171875,-1,1,0.0,18.800025172459478,10506.76997633543,0.005306541044969082,0.05067699763354305
2025-03-13,551.4199829101562,-1,1,0.0,18.800025172459478,10366.709559308112,-0.01333049237232553,0.036670955930811155
2025-03-14,562.8099975585938,-1,1,0.0,18.800025172459478,10580.84212141342,0.020655788693630495,0.05808421214134185
2025-03-17,567.1500244140625,-1,1,0.0,18.800025172459478,10662.434735545383,0.007711353519474384,0.0662434735545383
2025-03-18,561.02001953125,-1,1,0.0,18.800025172459478,10547.190489441207,-0.010808436249554298,0.05471904894412072
2025-03-19,567.1300048828125,-1,1,0.0,18.800025172459478,10662.05836785394,0.010890850841058342,0.06620583678539416
2025-03-20,565.489990234375,-1,1,0.0,18.800025172459478,10631.226051180114,-0.0028917790177163116,0.06312260511801138
2025-03-21,563.97998046875,-1,1,0.0,18.800025172459478,10602.837829575705,-0.0026702678945725866,0.06028378295757042
2025-03-24,574.0800170898438,-1,1,0.0,18.800025172459478,10792.71877229503,0.017908502022889294,0.07927187722950291
2025-03-25,575.4600219726562,-1,1,0.0,18.800025172459478,10818.662898830022,0.0024038545877420603,0.08186628988300226
2025-03-26,568.5900268554688,-1,1,0.0,18.800025172459478,10689.506817692223,-0.011938266525687413,0.06895068176922226
2025-03-27,567.0800170898438,-1,1,0.0,18.800025172459478,10661.118596087814,-0.0026557092004866334,0.0661118596087813
2025-03-28,555.6599731445312,-1,1,0.0,18.800025172459478,10446.421482445345,-0.020138328985595755,0.044642148244534496
2025-03-31,559.3900146484375,-1,1,0.0,18.800025172459478,10516.5463566131,0.0067128130226792315,0.05165463566131012
2025-04-01,560.969970703125,-1,1,0.0,18.800025172459478,10546.249570212605,0.0028244266313557365,0.05462495702126047
2025-04-02,564.52001953125,-1,1,0.0,18.800025172459478,10612.990577544815,0.006328411525621025,0.06129905775448141
2025-04-03,536.7000122070312,-1,1,0.0,18.800025172459478,10089.973739551497,-0.04928081620084812,0.008997373955149657
2025-04-04,505.2799987792969,-1,1,0.0,18.800025172459478,9499.276696191075,-0.058542971330535765,-0.05007233038089254
2025-04-07,504.3800048828125,-1,1,0.0,18.800025172459478,9482.35678828211,-0.0017811785518100365,-0.051764321171788974
2025-04-08,496.4800109863281,-1,1,0.0,18.800025172459478,9333.836704165928,-0.0156627816725603,-0.06661632958340724
2025-04-09,548.6199951171875,-1,1,0.0,18.800025172459478,10314.06971831772,0.10501930183911301,0.03140697183177199
2025-04-10,524.5800170898438,-1,1,0.0,18.800025172459478,9862.117526258286,-0.04381899719533311,-0.013788247374171392
2025-04-11,533.9400024414062,-1,1,0.0,18.800025172459478,10038.085486481512,0.01784281719972447,0.0038085486481511666
2025-04-14,539.1199951171875,-1,1,0.0,18.800025172459478,10135.469479179355,0.009701450822369617,0.013546947917935537
2025-04-15,537.6099853515625,-1,1,0.0,18.800025172459478,10107.081257574946,-0.0028008788011967267,0.01070812575749458
2025-04-16,525.6599731445312,-1,1,0.0,18.800025172459478,9882.420727271561,-0.0222280324633789,-0.01175792727284386
2025-04-17,526.4099731445312,-1,1,0.0,18.800025172459478,9896.520746150905,0.001426777837987947,-0.010347925384909473
2025-04-21,513.8800048828125,-1,1,0.0,18.800025172459478,9660.957027420474,-0.023802680232045126,-0.03390429725795252
2025-04-22,527.25,-1,1,0.0,18.800025172459478,9912.313272179259,0.026017737584937528,-0.00876867278207405
2025-04-23,535.4199829101562,-1,1,0.0,18.800025172459478,10065.909156548762,0.015495463082325855,0.006590915654876239
2025-04-24,546.6900024414062,-1,1,0.0,18.800025172459478,10277.785807430371,0.02104893334386637,0.027778580743037073
2025-04-25,550.6400146484375,-1,1,0.0,18.800025172459478,10352.04613635408,0.007225323655803528,0.035204613635408055
2025-04-28,550.8499755859375,-1,1,0.0,18.800025172459478,10355.993407264314,0.00038130345037501456,0.03559934072643145
2025-04-29,554.3200073242188,-1,1,0.0,18.800025172459478,10421.230091293235,0.006299413437552026,0.04212300912932343
2025-04-30,554.5399780273438,-1,1,0.0,18.800025172459478,10425.365546049188,0.00039682980989041994,0.042536554604918786
2025-05-01,558.469970703125,-1,1,0.0,18.800025172459478,10499.249507281456,0.007086942026725218,0.04992495072814562
2025-05-02,566.760009765625,-1,1,0.0,18.800025172459478,10655.10245033713,0.014844198430334021,0.06551024503371305
2025-05-05,563.510009765625,-1,1,0.0,18.800025172459478,10594.002368526637,-0.005734349537724004,0.0594002368526636
2025-05-06,558.7999877929688,-1,1,0.0,18.800025172459478,10505.453836877861,-0.00835836434319115,0.05054538368778605
2025-05-07,561.1500244140625,-1,1,0.0,18.800025172459478,10549.634584510626,0.0042055058561749625,0.05496345845106254
2025-05-08,565.0599975585938,-1,1,0.0,18.800025172459478,10623.142178051454,0.0069677857514376385,0.062314217805145455
2025-05-09,564.3400268554688,-1,1,0.0,18.800025172459478,10609.60671070927,-0.0012741491279435468,0.06096067107092695
2025-05-12,582.989990234375,-1,1,0.0,18.800025172459478,10960.226491698155,0.0330473871981487,0.09602264916981551
2025-05-13,586.8400268554688,-1,1,0.0,18.800025172459478,11032.607277089608,0.006603949785734642,0.10326072770896078
2025-05-14,587.5900268554688,-1,1,0.0,18.800025172459478,11046.707295968952,0.0012780314322096142,0.10467072959689516
2025-05-15,590.4600219726562,-1,1,0.0,18.800025172459478,11100.663276416914,0.004884349607746863,0.11006632764169133
2025-05-16,594.2000122070312,-1,1,0.0,18.800025172459478,11170.975186967917,0.00633402786844095,0.11709751869679175
2025-05-19,594.8499755859375,-1,1,0.0,18.800025172459478,11183.19451485253,0.0010938461217664397,0.11831945148525302
2025-05-20,592.8499755859375,-1,1,0.0,18.800025172459478,11145.594464507612,-0.0033621922872736354,0.11455944645076133
2025-05-21,582.8599853515625,-1,1,0.0,18.800025172459478,10957.782396628738,-0.016850789652983478,0.09577823966287369
2025-05-22,583.0900268554688,0,1,0.0,18.800025172459478,10962.107182692886,0.00039467712604679406,0.09621071826928862
2025-05-23,579.1099853515625,0,1,0.0,18.800025172459478,10887.282302232014,-0.006825775301577686,0.08872823022320131
2025-05-27,591.1500244140625,0,1,0.0,18.800025172459478,11113.63533968441,0.02079059136787431,0.1113635339684409
2025-05-28,587.72998046875,0,1,0.0,18.800025172459478,11049.338427421617,-0.005785407771406903,0.10493384274216178
2025-05-29,590.0499877929688,0,1,0.0,18.800025172459478,11092.95462351722,0.003947403401760141,0.10929546235172194
2025-05-30,589.3900146484375,0,1,0.0,18.800025172459478,11080.547111786886,-0.0011185037847383228,0.10805471117868848
2025-06-02,592.7100219726562,0,1,0.0,18.800025172459478,11142.963333054948,0.005632954820585345,0.11429633330549471
2025-06-03,596.0900268554688,-1,1,0.0,18.800025172459478,11206.507509934858,0.005702628195087822,0.12065075099348577
2025-06-04,595.9299926757812,0,1,0.0,18.800025172459478,11203.49886332828,-0.0002684731709599042,0.12034988633282784
2025-06-05,593.0499877929688,1,0,11149.354699034599,0.0,11149.354699034599,-0.004832790626766337,0.11493546990345993
2025-06-06,599.1400146484375,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-09,599.6799926757812,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-10,603.0800170898438,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-11,601.3599853515625,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-12,603.75,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-13,597.0,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-16,602.6799926757812,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-17,597.530029296875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-18,597.4400024414062,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-20,594.280029296875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-23,600.1500244140625,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-24,606.780029296875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-25,607.1199951171875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-26,611.8699951171875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-27,614.9099731445312,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-06-30,617.8499755859375,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-01,617.6500244140625,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-02,620.4500122070312,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-03,625.3400268554688,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-07,620.6799926757812,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-08,620.3400268554688,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-09,624.0599975585938,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-10,625.8200073242188,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-11,623.6199951171875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-14,624.8099975585938,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-15,622.1400146484375,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-16,624.219970703125,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-17,628.0399780273438,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-18,627.5800170898438,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-21,628.77001953125,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-22,628.8599853515625,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-23,634.2100219726562,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-24,634.4199829101562,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-25,637.0999755859375,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-28,636.9400024414062,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-29,635.260009765625,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-30,634.4600219726562,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-07-31,632.0800170898438,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-01,621.719970703125,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-04,631.1699829101562,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-05,627.969970703125,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-06,632.780029296875,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-07,632.25,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-08,637.1799926757812,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-11,635.9199829101562,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-12,642.6900024414062,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-13,644.8900146484375,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-14,644.9500122070312,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-15,643.4400024414062,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-18,643.2999877929688,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-19,639.8099975585938,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-20,638.1099853515625,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-21,635.5499877929688,1,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-22,645.3099975585938,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-25,642.469970703125,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-26,645.1599731445312,0,0,11149.354699034599,0.0,11149.354699034599,0.0,0.11493546990345993
2025-08-27,646.6300048828125,-1,1,0.0,17.242247676173292,11149.354699034599,0.0,0.11493546990345993
2025-08-28,648.9199829101562,-1,1,0.0,17.242247676173292,11188.839067355055,0.003541403909580021,0.11888390673550542
2025-08-29,645.0499877929688,0,1,0.0,17.242247676173292,11122.111653038926,-0.0059637477949624484,0.11221116530389263
2025-09-02,640.27001953125,0,1,0.0,17.242247676173292,11039.694256386123,-0.007410229210411123,0.10396942563861233
2025-09-03,643.739990234375,0,1,0.0,17.242247676173292,11099.52435067847,0.005419542688669843,0.10995243506784691
2025-09-04,649.1199951171875,0,1,0.0,17.242247676173292,11192.287727366946,0.008357419089116691,0.11922877273669452
2025-09-05,647.239990234375,0,1,0.0,17.242247676173292,11159.872217545077,-0.002896236284437914,0.11598722175450771
2025-09-08,648.8300170898438,0,1,0.0,17.242247676173292,11187.287854398835,0.002456626412859597,0.11872878543988352
2025-09-09,650.3300170898438,0,1,0.0,17.242247676173292,11213.151225913096,0.002311853583359058,0.12131512259130961
2025-09-10,652.2100219726562,0,1,0.0,17.242247676173292,11245.566735734965,0.0028908474672988405,0.12455667357349642
2025-09-11,657.6300048828125,0,1,0.0,17.242247676173292,11339.019423472504,0.008310180352278262,0.1339019423472505
2025-09-12,657.4099731445312,0,1,0.0,17.242247676173292,11335.22558174444,-0.00033458287585352853,0.13352255817444392
2025-09-15,660.9099731445312,-1,1,0.0,17.242247676173292,11395.573448611047,0.005323922883704979,0.13955734486110472
2025-09-16,660.0,0,1,0.0,17.242247676173292,11379.883466274372,-0.0013768488621858088,0.1379883466274372
2025-09-17,659.1799926757812,1,0,11365.744696893917,0.0,11365.744696893917,-0.0012424353397253451,0.13657446968939158
2025-09-18,662.260009765625,1,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-19,663.7000122070312,0,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-22,666.8400268554688,0,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-23,663.2100219726562,1,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-24,661.0999755859375,1,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-25,658.0499877929688,1,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-26,661.8200073242188,1,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-29,663.6799926757812,1,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-09-30,666.1799926757812,0,0,11365.744696893917,0.0,11365.744696893917,0.0,0.13657446968939158
2025-10-01,668.4500122070312,-1,1,0.0,17.003133352286838,11365.744696893917,0.0,0.13657446968939158
2025-10-02,669.219970703125,-1,1,0.0,17.003133352286838,11378.836403878726,0.0011518565068937558,0.13788364038787249
2025-10-03,669.2100219726562,0,1,0.0,17.003133352286838,11378.667244287879,-1.4866158967619114e-05,0.1378667244287879
2025-10-06,671.6099853515625,1,0,11419.474141660026,0.0,11419.474141660026,0.003586263355458641,0.14194741416600265
2025-10-07,669.1199951171875,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-08,673.1099853515625,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-09,671.1599731445312,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-10,653.02001953125,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-13,663.0399780273438,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-14,662.22998046875,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-15,665.1699829101562,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-16,660.6400146484375,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-17,664.3900146484375,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-20,671.2999877929688,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-21,671.2899780273438,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-22,667.7999877929688,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-23,671.760009765625,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-24,677.25,0,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-27,685.239990234375,0,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-28,687.0599975585938,0,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-29,687.3900146484375,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-30,679.8300170898438,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-10-31,682.0599975585938,1,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-11-03,683.3400268554688,0,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-11-04,675.239990234375,0,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-11-05,677.5800170898438,0,0,11419.474141660026,0.0,11419.474141660026,0.0,0.14194741416600265
2025-11-06,670.3099975585938,-1,1,0.0,17.036108939523636,11419.474141660026,0.0,0.14194741416600265
2025-11-07,670.969970703125,-1,1,0.0,17.036108939523636,11430.71751604742,0.0009845789961882012,0.14307175160474195
2025-11-10,681.4400024414062,-1,1,0.0,17.036108939523636,11609.08611734105,0.01560432239211762,0.16090861173410498
2025-11-11,683.0,-1,1,0.0,17.036108939523636,11635.662405694644,0.0022892661907205625,0.16356624056946445
2025-11-12,683.3800048828125,-1,1,0.0,17.036108939523636,11642.136210275788,0.0005563761095350728,0.16421362102757886
2025-11-13,672.0399780273438,-1,1,0.0,17.036108939523636,11448.946277388899,-0.016594027882646856,0.14489462773888984
2025-11-14,671.9299926757812,-1,1,0.0,17.036108939523636,11447.07255495793,-0.00016365894166792128,0.14470725549579289
2025-11-17,665.6699829101562,-1,1,0.0,17.036108939523636,11340.42634662826,-0.009316461288915279,0.13404263466282584
2025-11-18,660.0800170898438,-1,1,0.0,17.036108939523636,11245.195079945202,-0.008397503213040225,0.12451950799452027
2025-11-19,662.6300048828125,-1,1,0.0,17.036108939523636,11288.636949780674,0.003863149507556951,0.12886369497806727
2025-11-20,652.530029296875,-1,1,0.0,17.036108939523636,11116.572665412112,-0.0152422551220327,0.11165726654121122
2025-11-21,659.030029296875,-1,1,0.0,17.036108939523636,11227.307373519016,0.009961227389035265,0.12273073735190154
2025-11-24,668.72998046875,-1,1,0.0,17.036108939523636,11392.556798391139,0.014718526835907575,0.1392556798391138
2025-11-25,675.02001953125,-1,1,0.0,17.036108939523636,11499.714589093748,0.009405947461920139,0.1499714589093748
2025-11-26,679.6799926757812,-1,1,0.0,17.036108939523636,11579.102399239237,0.006903459171132775,0.1579102399239236
2025-11-28,683.3900146484375,-1,1,0.0,17.036108939523636,11642.306737733436,0.0054584834225450685,0.16423067377334366
2025-12-01,680.27001953125,-1,1,0.0,17.036108939523636,11589.154161026247,-0.004565467815318636,0.15891541610262472
2025-12-02,681.530029296875,-1,1,0.0,17.036108939523636,11610.619824658297,0.0018522200441719594,0.1610619824658297
2025-12-03,683.8900146484375,-1,1,0.0,17.036108939523636,11650.824792203197,0.00346277529986061,0.1650824792203196
2025-12-04,684.3900146484375,-1,1,0.0,17.036108939523636,11659.342846672958,0.0007311117128343536,0.16593428466729576
2025-12-05,685.6900024414062,-1,1,0.0,17.036108939523636,11681.489580334024,0.0018994838690573612,0.16814895803340235
2025-12-08,683.6300048828125,-1,1,0.0,17.036108939523636,11646.39523751067,-0.0030042694967974404,0.16463952375106694
2025-12-09,683.0399780273438,-1,1,0.0,17.036108939523636,11636.34347572366,-0.0008630792259767261,0.16363434757236583
2025-12-10,687.5700073242188,-1,1,0.0,17.036108939523636,11713.517548324455,0.006632158354709983,0.17135175483244547
2025-12-11,689.1699829101562,-1,1,0.0,17.036108939523636,11740.774906707065,0.0023270002601831763,0.17407749067070655
2025-12-12,681.760009765625,0,1,0.0,17.036108939523636,11614.537796977886,-0.010752025375860397,0.16145377969778862
2025-12-15,680.72998046875,0,1,0.0,17.036108939523636,11596.990105665422,-0.0015108385386657375,0.15969901056654212
2025-12-16,678.8699951171875,0,1,0.0,17.036108939523636,11565.303192590285,-0.0027323394075896568,0.1565303192590286
2025-12-17,671.4000244140625,0,1,0.0,17.036108939523636,11438.043957916798,-0.011003536401451242,0.1438043957916797
2025-12-18,676.469970703125,0,1,0.0,17.036108939523636,11524.4161152148,0.007551304892321253,0.15244161152148017
2025-12-19,680.5900268554688,0,1,0.0,17.036108939523636,11594.605840663084,0.0060905233502994705,0.15946058406630836
2025-12-22,684.8300170898438,0,1,0.0,17.036108939523636,11666.838776198412,0.006229874178387496,0.16668387761984116
2025-12-23,687.9600219726562,0,1,0.0,17.036108939523636,11720.161880363246,0.0045704843606495515,0.17201618803632468
2025-12-24,690.3800048828125,0,1,0.0,17.036108939523636,11761.388972852454,0.003517621421107009,0.17613889728524534
2025-12-26,690.3099975585938,0,1,0.0,17.036108939523636,11760.1963204505,-0.0001014040437492536,0.17601963204505
2025-12-29,687.8499755859375,1,0,11718.287118130705,0.0,11718.287118130705,-0.003563648189011559,0.17182871181307058
2025-12-30,687.010009765625,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2025-12-31,681.9199829101562,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-02,683.1699829101562,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-05,687.719970703125,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-06,691.8099975585938,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-07,689.5800170898438,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-08,689.510009765625,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-09,694.0700073242188,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-12,695.1599731445312,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-13,693.77001953125,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-14,690.3599853515625,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-15,692.239990234375,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-16,691.6599731445312,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-20,677.5800170898438,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-21,685.4000244140625,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-22,688.97998046875,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-23,689.22998046875,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-26,692.72998046875,1,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
2026-01-27,695.489990234375,0,0,11718.287118130705,0.0,11718.287118130705,0.0,0.17182871181307058
